"Task Type","Task ID","Task Name","Status","Task Content","Assignee","Priority","Latest Comment","Comment Count","Assigned Comment Count","Due Date","Start Date","Date Created","Date Updated","Date Closed","Date Done","Created By","Space","Folder","List","Subtask ID's","Subtask URL's","tags","Lists","Sprints","Linked Tasks","Linked Docs","Time Logged","Time Logged Rolled Up","Time Estimate","Time In Status","Points Estimate","Points Estimate Rolled Up","Blockers & Flags (labels)","Category (drop down)","Coordinator (users)","End Date (date)","FADMIN Merchant Page (url)","FTP Path (url)","Flyer Cadence (drop down)","Flyer Review Guide (url)","Flyer Run (url)","Flyer Run ID (short text)","Flyer Type ID (short text)","Lead (users)","Live Date (date)","Merchant ID (short text)","OneGuide (url)","Parent Banner (drop down)","Preview Date (date)","Segment (drop down)"
"Task","86e0z17mn","Brunet - August 18","planned runs / to-do","OPS - Upload Inserts and instructions sent by retailer to Google Drive before FQC.
FTE - Complete inserts process along with regular FQC steps
","[]","none","",0,0,"Monday, August 17th 2026","Wednesday, August 5th 2026","Friday, April 17th 2026, 1:50:54 pm -04:00","Friday, April 17th 2026, 3:41:45 pm -04:00","","","Matt Smith","Flyer Management Queue","hidden","Flyer Management Queue","[86e0z17mu, 86e0z17mz]","[https://app.clickup.com/t/86e0z17mu, https://app.clickup.com/t/86e0z17mz]","","[Flyer Management Queue]","[]","","","","","40m","502 hours",,0,"","Pharmacy","","Wednesday, August 26th 2026","https://fadmin.flippback.com/merchants/3753/dashboard","https://fadmin.flippback.com/merchants/3753/ftp_files","Weekly","https://docs.google.com/document/d/1QaGDhD4BHeMtUTg5hpF8are31Jt9VH2lzsjQa8R46tU/edit","https://fadmin.flippback.com/flyer_runs/1144742","1144742","5851","","Tuesday, August 18th 2026","","https://docs.google.com/document/d/1MGjjBVblcCzRDDlh8d_wBjlKr4HpOEtt6Z7crifTr-U/edit?tab=t.0#heading=h.y2dgj7b691i1","Metro","Tuesday, August 18th 2026","Core PLUS"
"Task","86e0z15mt","Uniprix - Uniprix Weekly Aug 18","planned runs / to-do","
","[Analeah Dogeno, Shairra Lenneth Anne Gumban]","none","",0,0,"Monday, August 17th 2026","Saturday, August 8th 2026","Friday, April 17th 2026, 1:48:33 pm -04:00","Tuesday, April 21st 2026, 11:07:47 am -04:00","","","Matt Smith","Flyer Management Queue","hidden","Flyer Management Queue","[86e0z15mv]","[https://app.clickup.com/t/86e0z15mv]","","[Flyer Management Queue]","[]","","","","","15m","502 hours",,0,"","Pharmacy","","Wednesday, August 26th 2026","https://fadmin.flippback.com/merchants/3467/dashboard","https://fadmin.flippback.com/merchants/3467/ftp_files","Weekly","https://docs.google.com/document/d/1HNoReFUyAUA2soDG3jSYNdtGVNhq2UnOpvjj-tZOldY/edit","https://fadmin.flippback.com/flyer_runs/1168111","1168111","3551","","Tuesday, August 18th 2026","","https://docs.google.com/document/d/1xUcqTvwoZUT1Y1yQj1BI1-IdJGp3hVpFpImrWYgg8oY/edit?usp=sharing","McKesson Canada","Tuesday, August 18th 2026","Core"
"Task","86e0z16a9","Proxim - A August 20","planned runs / to-do","
","[Analeah Dogeno, Shairra Lenneth Anne Gumban]","none","",0,0,"Monday, August 17th 2026","Saturday, August 8th 2026","Friday, April 17th 2026, 1:49:31 pm -04:00","Tuesday, April 21st 2026, 11:08:01 am -04:00","","","Matt Smith","Flyer Management Queue","hidden","Flyer Management Queue","[]","[]","","[Flyer Management Queue]","[]","","","","","2h","502 hours",,0,"","Pharmacy","","Wednesday, August 26th 2026","https://fadmin.flippback.com/merchants/3543/dashboard","https://fadmin.flippback.com/merchants/3543/ftp_files","Weekly","https://docs.google.com/document/d/1NCI2a-2vGD7Hfz6DC97GG60ETSzt0_zoiVsUihSslmQ/edit?tab=t.0","https://fadmin.flippback.com/flyer_runs/1168263","1168263","5832","","Tuesday, August 18th 2026","","https://docs.google.com/document/d/1ZWrGeKnNbRRUgjBLxrQaHbV-46JQDmSSmsh59UTOk_o/edit?tab=t.0#heading=h.y2dgj7b691i1","McKesson Canada","Tuesday, August 18th 2026","Core"
"Task","86e0z10be","Heinen's Fine Foods - Week 37","planned runs / to-do","
","[]","none","",0,0,"Monday, August 17th 2026","Sunday, August 9th 2026","Friday, April 17th 2026, 1:43:12 pm -04:00","Friday, April 17th 2026, 3:35:16 pm -04:00","","","Matt Smith","Flyer Management Queue","hidden","Flyer Management Queue","[]","[]","","[Flyer Management Queue]","[]","","","","","1h 5m","502 hours",,0,"","Grocery","","Tuesday, August 25th 2026","https://fadmin.flippback.com/merchants/3151/dashboard","https://fadmin.flippback.com/merchants/3151/ftp_files","Weekly","https://docs.google.com/document/d/1hUJ1Mz_INbVlIMmwe3nmU6eBLjikoyK3cRqTpfUZj38/edit?usp=sharing","https://fadmin.flippback.com/flyer_runs/1190660","1190660","6644","","Tuesday, August 18th 2026","","https://docs.google.com/document/d/1jzDekSjUedeXwa8KJ_4-QP1vqF47Fe-lDagPKwobcWE/edit?tab=t.0#heading=h.y2dgj7b691i1","","Tuesday, August 18th 2026","Longtail"
"Task","86e0z13zr","March�� Richelieu - Aug-18","planned runs / to-do","
","[]","none","",0,0,"Monday, August 17th 2026","Monday, August 10th 2026","Friday, April 17th 2026, 1:46:54 pm -04:00","Friday, April 17th 2026, 3:36:58 pm -04:00","","","Matt Smith","Flyer Management Queue","hidden","Flyer Management Queue","[]","[]","","[Flyer Management Queue]","[]","","","","","20m","502 hours",,0,"","Grocery","","Wednesday, August 26th 2026","https://fadmin.flippback.com/merchants/3372/dashboard","https://fadmin.flippback.com/merchants/3372/ftp_files","Weekly","https://docs.google.com/document/d/11rqADGSLph6-Zdns-C_yB7EBzbZsJ1byPMyInbT5A9E/edit","https://fadmin.flippback.com/flyer_runs/1144625","1144625","7699","","Tuesday, August 18th 2026","","https://docs.google.com/document/d/1PyiXvcJ2C502Y-BE6di9XJ44BnSzs_kU8bMcX4xJMB4/edit?tab=t.0#heading=h.y2dgj7b691i1","Metro","Tuesday, August 18th 2026","Core PLUS"
"Task","86e0z1866","March�� Ami - Aug 20","planned runs / to-do","
","[]","none","",0,0,"Monday, August 17th 2026","Monday, August 10th 2026","Friday, April 17th 2026, 1:51:26 pm -04:00","Friday, April 17th 2026, 3:41:45 pm -04:00","","","Matt Smith","Flyer Management Queue","hidden","Flyer Management Queue","[]","[]","","[Flyer Management Queue]","[]","","","","","30m","502 hours",,0,"","Grocery","","Wednesday, August 26th 2026","https://fadmin.flippback.com/merchants/3761/dashboard","https://fadmin.flippback.com/merchants/3761/ftp_files","Weekly","https://docs.google.com/document/d/11EMgX2T0pFf_1NIN_CpPIBzgVTmn4s-tBhS-bOW5934/edit","https://fadmin.flippback.com/flyer_runs/1144568","1144568","10175","","Tuesday, August 18th 2026","","https://docs.google.com/document/d/1WeFvbbmfg4fW4eWq9nz6N4YR0WOjccdOOXxetVB9y9o/edit?tab=t.0#heading=h.y2dgj7b691i1","Metro","Tuesday, August 18th 2026","Core PLUS"
"Task","86e0z0t6v","Bashas - Weekly Valid August 19","planned runs / to-do","
","[]","none","",0,0,"Monday, August 17th 2026","Tuesday, August 11th 2026","Friday, April 17th 2026, 1:36:58 pm -04:00","Friday, April 17th 2026, 3:15:32 pm -04:00","","","Matt Smith","Flyer Management Queue","hidden","Flyer Management Queue","[]","[]","","[Flyer Management Queue]","[]","","","","","1h 25m","502 hours",,0,"","Grocery","","Wednesday, August 26th 2026","https://fadmin.flippback.com/merchants/2351/dashboard","https://fadmin.flippback.com/merchants/2351/ftp_files","Weekly","https://docs.google.com/document/d/14RyxrIHheHF_28Mn26YSzRbMCHdj6ow2moMfaP35q4U/edit","https://fadmin.flippback.com/flyer_runs/1190813","1190813","3448","","Tuesday, August 18th 2026","","https://docs.google.com/document/d/1qTJFHiRzrtgtvQSZVpz-qW4VSkCuW_HRAttkh9SvdnM/edit?tab=t.0#heading=h.y2dgj7b691i1","Bashas'","Tuesday, August 18th 2026","Core"
"Task","86e0z0tbn","Bashas - Week 41 Dine","planned runs / to-do","
","[]","none","",0,0,"Monday, August 17th 2026","Tuesday, August 11th 2026","Friday, April 17th 2026, 1:37:05 pm -04:00","Friday, April 17th 2026, 3:15:32 pm -04:00","","","Matt Smith","Flyer Management Queue","hidden","Flyer Management Queue","[]","[]","","[Flyer Management Queue]","[]","","","","","1h 25m","502 hours",,0,"","Grocery","","Wednesday, August 26th 2026","https://fadmin.flippback.com/merchants/2351/dashboard","https://fadmin.flippback.com/merchants/2351/ftp_files","Weekly","https://docs.google.com/document/d/14RyxrIHheHF_28Mn26YSzRbMCHdj6ow2moMfaP35q4U/edit","https://fadmin.flippback.com/flyer_runs/1190839","1190839","9997","","Tuesday, August 18th 2026","","https://docs.google.com/document/d/1qTJFHiRzrtgtvQSZVpz-qW4VSkCuW_HRAttkh9SvdnM/edit?tab=t.0#heading=h.y2dgj7b691i1","Bashas'","Tuesday, August 18th 2026","Core"
"Task","86e0z0u0u","Harveys Supermarket - Week 34","planned runs / to-do","
","[]","none","",0,0,"Monday, August 17th 2026","Tuesday, August 11th 2026","Friday, April 17th 2026, 1:37:35 pm -04:00","Friday, April 17th 2026, 3:15:32 pm -04:00","","","Matt Smith","Flyer Management Queue","hidden","Flyer Management Queue","[]","[]","","[Flyer Management Queue]","[]","","","","","1h 10m","502 hours",,0,"","Grocery","","Tuesday, August 25th 2026","https://fadmin.flippback.com/merchants/2405/dashboard","https://fadmin.flippback.com/merchants/2405/ftp_files","Weekly","https://docs.google.com/document/d/1zZeEPgfRLWKWNohBjIFtz2G9rrTOEQ1ooy0vNTxtDWI/edit","https://fadmin.flippback.com/flyer_runs/1146181","1146181","3070","","Tuesday, August 18th 2026","","https://docs.google.com/document/d/1qZ4fwB1tceHtTG6QiA2SLAunvHX5G8cHvpSy05KHhpw/edit?usp=sharing","Southeastern Grocers (SEG)","Tuesday, August 18th 2026","Core"
"Task","86e0z0ud4","Winn-Dixie - Week 33","planned runs / to-do","
","[]","none","",0,0,"Monday, August 17th 2026","Tuesday, August 11th 2026","Friday, April 17th 2026, 1:37:51 pm -04:00","Friday, April 17th 2026, 3:17:06 pm -04:00","","","Matt Smith","Flyer Management Queue","hidden","Flyer Management Queue","[]","[]","","[Flyer Management Queue]","[]","","","","","1h 50m","502 hours",,0,"","Grocery","","Tuesday, August 25th 2026","https://fadmin.flippback.com/merchants/2415/dashboard","https://fadmin.flippback.com/merchants/2415/ftp_files","Weekly","https://docs.google.com/document/d/1yCSsFhnwti1yKlPEruzxV87RWa7LCXKNXdeo9HbzgPQ/edit?tab=t.0","https://fadmin.flippback.com/flyer_runs/1146416","1146416","3099","","Tuesday, August 18th 2026","","https://docs.google.com/document/d/10egXq3eXv6XOcZAGhu3z5IhxGtsS9GJlxyPVU8Jf8-w/edit","Southeastern Grocers (SEG)","Tuesday, August 18th 2026","Core"
"Task","86e0z0unr","Food City US - August 18","planned runs / to-do","
","[]","none","",0,0,"Monday, August 17th 2026","Tuesday, August 11th 2026","Friday, April 17th 2026, 1:38:06 pm -04:00","Friday, April 17th 2026, 3:17:06 pm -04:00","","","Matt Smith","Flyer Management Queue","hidden","Flyer Management Queue","[]","[]","","[Flyer Management Queue]","[]","","","","","1h 15m","502 hours",,0,"","Grocery","","Tuesday, August 25th 2026","https://fadmin.flippback.com/merchants/2416/dashboard","https://fadmin.flippback.com/merchants/2416/ftp_files","Weekly","https://docs.google.com/document/d/1tTRlS5nKnO2EZzK6bttvaCj57ZIl_1MmohrloQG_NCo/edit?tab=t.0","https://fadmin.flippback.com/flyer_runs/1147129","1147129","2958","","Tuesday, August 18th 2026","","https://docs.google.com/document/d/1jGiJ9ff-rQoK6d_QlubD_Kc_QEjD_oBptePL8eHjYiw/edit","FoodCity","Tuesday, August 18th 2026","Core"
"Task","86e0z0vd3","H-E-B - August 18","planned runs / to-do","
","[]","none","",0,0,"Monday, August 17th 2026","Tuesday, August 11th 2026","Friday, April 17th 2026, 1:38:40 pm -04:00","Friday, April 17th 2026, 3:17:06 pm -04:00","","","Matt Smith","Flyer Management Queue","hidden","Flyer Management Queue","[]","[]","","[Flyer Management Queue]","[]","","","","","3h","502 hours",,0,"","Grocery","","Tuesday, August 25th 2026","https://fadmin.flippback.com/merchants/2467/dashboard","https://fadmin.flippback.com/merchants/2467/ftp_files","Weekly","https://docs.google.com/document/d/16oTlaw6rKkIQacefqACA5ijXsjVsFo8w3mVM2nqSksM/edit","https://fadmin.flippback.com/flyer_runs/1195215","1195215","6051","","Tuesday, August 18th 2026","","https://docs.google.com/document/d/1DQuZWM8aatVpLrz7_LFAlKz2pX4G3ziySzDR_AYuQ84/edit?usp=sharing","HEB","Tuesday, August 18th 2026","Core"
"Task","86e0z0xg7","Joe V's Smart Shop - Aug-18","planned runs / to-do","
","[]","none","",0,0,"Monday, August 17th 2026","Tuesday, August 11th 2026","Friday, April 17th 2026, 1:40:31 pm -04:00","Friday, April 17th 2026, 3:19:08 pm -04:00","","","Matt Smith","Flyer Management Queue","hidden","Flyer Management Queue","[]","[]","","[Flyer Management Queue]","[]","","","","","50m","502 hours",,0,"","Grocery","","Tuesday, August 25th 2026","https://fadmin.flippback.com/merchants/2816/dashboard","https://fadmin.flippback.com/merchants/2816/ftp_files","Weekly","https://docs.google.com/document/d/1xcBvICfFWSQVGPWZiF7YPKylTZyaAD1UnIxxWvNnoIk/edit","https://fadmin.flippback.com/flyer_runs/1195740","1195740","8025","","Tuesday, August 18th 2026","","https://docs.google.com/document/d/1V4MazvRLm8vXaKKDwiao_SPIuoOPe1bebYZiYio3k7o/edit?tab=t.0#heading=h.ufclojo1l4u7","HEB","Tuesday, August 18th 2026","Core"
"Task","86e0z0zct","Marc's Grocery - August 18","planned runs / to-do","
","[]","none","",0,0,"Monday, August 17th 2026","Tuesday, August 11th 2026","Friday, April 17th 2026, 1:42:16 pm -04:00","Friday, April 17th 2026, 3:35:16 pm -04:00","","","Matt Smith","Flyer Management Queue","hidden","Flyer Management Queue","[]","[]","","[Flyer Management Queue]","[]","","","","","1h 15m","502 hours",,0,"","Grocery","","Tuesday, August 25th 2026","https://fadmin.flippback.com/merchants/3101/dashboard","https://fadmin.flippback.com/merchants/3101/ftp_files","Weekly","https://docs.google.com/document/d/1QMYrj48C_SgAoa5xFsPi-GDJRP2V950_xvEXgrN0FMg/edit?tab=t.0","https://fadmin.flippback.com/flyer_runs/1189959","1189959","3199","","Tuesday, August 18th 2026","","https://docs.google.com/document/d/1ur8X7iuStH_mKFPWGGoSB-fYzu5rLnSPxwdNFMTNrZA/edit?usp=sharing","","Tuesday, August 18th 2026","Core"
"Task","86e0z165g","Bashas Food City - Weekly Valid Aug 19","planned runs / to-do","
","[]","none","",0,0,"Monday, August 17th 2026","Tuesday, August 11th 2026","Friday, April 17th 2026, 1:49:18 pm -04:00","Friday, April 17th 2026, 3:39:47 pm -04:00","","","Matt Smith","Flyer Management Queue","hidden","Flyer Management Queue","[]","[]","","[Flyer Management Queue]","[]","","","","","50m","502 hours",,0,"","Grocery","","Wednesday, August 26th 2026","https://fadmin.flippback.com/merchants/3541/dashboard","https://fadmin.flippback.com/merchants/3541/ftp_files","Weekly","https://docs.google.com/document/d/14RyxrIHheHF_28Mn26YSzRbMCHdj6ow2moMfaP35q4U/edit?tab=t.0","https://fadmin.flippback.com/flyer_runs/1190867","1190867","3562","","Tuesday, August 18th 2026","","https://docs.google.com/document/d/1lDNuJNflPycw4TSvPi5Y0HVwdl1w99K4dlUT3idulso/edit?tab=t.0#heading=h.y2dgj7b691i1","Bashas'","Tuesday, August 18th 2026","Core"
"Task","86e0z19eu","Mi Tienda - Aug 18","planned runs / to-do","
","[]","none","",0,0,"Monday, August 17th 2026","Tuesday, August 11th 2026","Friday, April 17th 2026, 1:53:05 pm -04:00","Friday, April 17th 2026, 3:43:06 pm -04:00","","","Matt Smith","Flyer Management Queue","hidden","Flyer Management Queue","[]","[]","","[Flyer Management Queue]","[]","","","","","30m","502 hours",,0,"","Grocery","","Tuesday, August 25th 2026","https://fadmin.flippback.com/merchants/4379/dashboard","https://fadmin.flippback.com/merchants/4379/ftp_files","Weekly","https://docs.google.com/document/d/11CIEBAaT7Z8xbVih1Whgt_MnPkHmoc3P0ZCpxAnNZGs/edit","https://fadmin.flippback.com/flyer_runs/1173841","1173841","8267","","Tuesday, August 18th 2026","","https://docs.google.com/document/d/1_sNFGRomRguvJ1IX_DRFC06xRWLpBxhOmD-f7DBAEME/edit?tab=t.0#heading=h.y2dgj7b691i1","HEB","Tuesday, August 18th 2026","Core"
"Task","86e0z1b43","BSW Liquor - Aug 18","planned runs / to-do","
","[]","none","",0,0,"Monday, August 17th 2026","Tuesday, August 11th 2026","Friday, April 17th 2026, 1:54:40 pm -04:00","Friday, April 17th 2026, 3:44:09 pm -04:00","","","Matt Smith","Flyer Management Queue","hidden","Flyer Management Queue","[]","[]","","[Flyer Management Queue]","[]","","","","","25m","502 hours",,0,"","Alcohol, Wine and Spirits","","Tuesday, August 25th 2026","https://fadmin.flippback.com/merchants/5971/dashboard","https://fadmin.flippback.com/merchants/5971/ftp_files","Weekly","https://docs.google.com/document/d/1Mn3BRrr0qHoJ0U1HWjAr-uK3G_ePnbrcoqw_Ww-_-BY/edit?usp=sharing","https://fadmin.flippback.com/flyer_runs/1162229","1162229","10700","","Tuesday, August 18th 2026","","https://docs.google.com/document/d/1EuNRWxE60ItMFFjnG35YGfuOjIQRLGlvTrG2fTp3lNI/edit?tab=t.0#heading=h.y2dgj7b691i1","","Tuesday, August 18th 2026","Longtail"
"Task","86e0z1bn2","Food Town Texas - Aug 19","planned runs / to-do","
","[]","none","",0,0,"Monday, August 17th 2026","Tuesday, August 11th 2026","Friday, April 17th 2026, 1:55:15 pm -04:00","Friday, April 17th 2026, 3:44:09 pm -04:00","","","Matt Smith","Flyer Management Queue","hidden","Flyer Management Queue","[]","[]","","[Flyer Management Queue]","[]","","","","","20m","502 hours",,0,"","Grocery","","Tuesday, August 25th 2026","https://fadmin.flippback.com/merchants/6087/dashboard","https://fadmin.flippback.com/merchants/6087/ftp_files","Weekly","https://docs.google.com/document/d/1RhA_As9kDxYkgc7IRSfputC8RFKfWQyd2BjWqMz3BpQ/edit","https://fadmin.flippback.com/flyer_runs/1190617","1190617","9992","","Tuesday, August 18th 2026","","https://docs.google.com/document/d/1xPka5FyIA4w67-XF6zqsBqNYUI5Jeu5COq9S55i4X_w/edit?tab=t.0#heading=h.y2dgj7b691i1","","Tuesday, August 18th 2026","Longtail"
"Task","86e0z14b4","March�� Adonis - August 20","planned runs / to-do","
","[]","none","",0,0,"Monday, August 17th 2026","Wednesday, August 12th 2026","Friday, April 17th 2026, 1:47:20 pm -04:00","Friday, April 17th 2026, 3:36:58 pm -04:00","","","Matt Smith","Flyer Management Queue","hidden","Flyer Management Queue","[]","[]","","[Flyer Management Queue]","[]","","","","","20m","502 hours",,0,"","Grocery","","Wednesday, August 26th 2026","https://fadmin.flippback.com/merchants/3384/dashboard","https://fadmin.flippback.com/merchants/3384/ftp_files","Weekly","https://docs.google.com/document/d/1cXkdRjhJXMvF0sOtXFTRVdOwPojCeuOuzFtq5q2vdyM/edit","https://fadmin.flippback.com/flyer_runs/1144685","1144685","3478","","Tuesday, August 18th 2026","","https://docs.google.com/document/d/1bk7AhFtCwxrwa7nrlOHQjpuHTwIsB9knwy2XGyjGOTU/edit?tab=t.0#heading=h.y2dgj7b691i1","Metro","Tuesday, August 18th 2026","Core PLUS"
"Task","86e0z1013","Food Giant - Aug 19","planned runs / to-do","
","[]","none","",0,0,"Monday, August 17th 2026","Thursday, August 13th 2026","Friday, April 17th 2026, 1:42:49 pm -04:00","Friday, April 17th 2026, 3:35:16 pm -04:00","","","Matt Smith","Flyer Management Queue","hidden","Flyer Management Queue","[86e0z1017, 86e0z101a, 86e0z101e, 86e0z101g, 86e0z101j, 86e0z101n, 86e0z101r, 86e0z101u]","[https://app.clickup.com/t/86e0z1017, https://app.clickup.com/t/86e0z101a, https://app.clickup.com/t/86e0z101e, https://app.clickup.com/t/86e0z101g, https://app.clickup.com/t/86e0z101j, https://app.clickup.com/t/86e0z101n, https://app.clickup.com/t/86e0z101r, https://app.clickup.com/t/86e0z101u]","","[Flyer Management Queue]","[]","","","","","35m","502 hours",,0,"","Grocery","","Tuesday, August 25th 2026","https://fadmin.flippback.com/merchants/3140/dashboard","https://fadmin.flippback.com/merchants/3140/ftp_files","Weekly","https://docs.google.com/document/d/1yfupD8ePXQ8Ltin7eNhDfjyqXNE-NStUbClHi7z8DjA/edit?usp=sharing","https://fadmin.flippback.com/flyer_runs/1151391","1151391","11938","","Tuesday, August 18th 2026","","https://docs.google.com/document/d/19sS7g3I4gWUKCYmbUheDz978PhZxk4fo_REsTYrCSfY/edit?tab=t.0#heading=h.y2dgj7b691i1","Houchens Industries","Tuesday, August 18th 2026","Longtail"
"Task","86e0z10gy","Colemans - Week 34","planned runs / to-do","
","[]","none","",0,0,"Monday, August 17th 2026","Thursday, August 13th 2026","Friday, April 17th 2026, 1:43:23 pm -04:00","Friday, April 17th 2026, 3:35:16 pm -04:00","","","Matt Smith","Flyer Management Queue","hidden","Flyer Management Queue","[]","[]","","[Flyer Management Queue]","[]","","","","","15m","502 hours",,0,"","Grocery","","Wednesday, August 26th 2026","https://fadmin.flippback.com/merchants/3278/dashboard","https://fadmin.flippback.com/merchants/3278/ftp_files","Weekly","https://docs.google.com/document/d/1PTng6YbeH4wOTMmlTVNbZPLX79t5dxoQ8BX59WHWHEs/edit?tab=t.0","https://fadmin.flippback.com/flyer_runs/1190546","1190546","3258","","Tuesday, August 18th 2026","","https://docs.google.com/document/d/1TBf2jK3Rw1ZmUrHVvwBpenBKUDVbV4Z0gC2L_59ebT8/edit?tab=t.0#heading=h.y2dgj7b691i1","","Tuesday, August 18th 2026","Longtail"
